4, 22, 8, 30, 26, 15, 17, 3, 9, 13, 17, 2, 23, 0, 3, 26, 20, 5, 3, 10, 26, 14, 13, 19, 22, 12, 32, 7, 17, 26, 17, 15, 3, 20, 23, 26, 17, 4, 3, 6, 0, 0, 13, 26, 27, 28, 1, 3, 16, 17 
24.7, 16.2, 11.8, 12.5, 22.5, 4.0, 5.1, 7.3, 6.9, 17.4, 1.9, 9.5, 5.9, 0, 13.9, 12.1, 3.9, 15.7, 23.6, 20.3, 23.2, 11.9, 7.3, 9.6, 17.8, 6.8, 10.9, 4.7, 8.0, 13.2, 16.2, 3.0, 9.0, 4.9, 4.9, 13.5, 8.1, 7.8, 14.6, 17.7, 0, 0, 16.7, 15.5, 15.1, 14.1, 13.1, 12.1, 9.7, 1.0 
13.54, 13.54, 13.54, 13.54, 13.54, 13.54, 13.54, 13.54, 13.54, 13.54, 13.54, 13.54, 13.54, 13.54, 13.54, 13.54, 13.54, 13.54, 13.54, 13.54, 13.54, 13.54, 13.54, 13.54, 13.54, 13.54, 13.54, 13.54, 13.54, 13.54, 13.54, 13.54, 13.54, 13.54, 13.54, 13.54, 13.54, 13.54, 13.54, 13.54, 13.54, 13.54, 13.54, 13.54, 13.54, 13.54, 13.54, 13.54, 13.54, 13.54 
10, 29, 6, 30, 14, 21, 10, 2, 15, 25, 22, 28, 12, 10, 25, 0, 18, 6, 2, 24, 30, 25, 10, 32, 0, 0, 0, 0, 32, 6, 10, 19, 29, 29, 0, 30, 0, 11, 13, 16, 29, 9, 28, 27, 6, 11, 17, 21, 4, 13 
20, 32, 24, 6, 5, 10, 11, 20, 29, 22, 19, 22, 3, 12, 13, 0, 24, 10, 14, 26, 17, 8, 20, 22, 0, 0, 0, 0, 31, 20, 25, 10, 22, 22, 0, 10, 0, 8, 23, 15, 32, 2, 9, 4, 29, 20, 22, 30, 3, 10 
18.7, 29.4, 31.7, 17.9, 11.9, 14.8, 16.3, 10.9, 27.8, 10.5, 5.2, 15.7, 15.4, 15.4, 53.2, 0, 15.1, 3.0, 17.8, 12.0, 24.2, 23.9, 13.6, 16.4, 0, 0, 0, 0, 20.5, 3.1, 5.9, 16.0, 16.2, 4.6, 0, 5.3, 0, 17.4, 12.4, 10.5, 33.8, 6.2, 4.5, 8.9, 1.0, 3.7, 10.4, 17.0, 8.0, 11.0 
14.92, 14.92, 14.92, 14.92, 14.92, 14.92, 14.92, 14.92, 14.92, 14.92, 14.92, 14.92, 14.92, 14.92, 14.92, 14.92, 14.92, 14.92, 14.92, 14.92, 14.92, 14.92, 14.92, 14.92, 14.92, 14.92, 14.92, 14.92, 14.92, 14.92, 14.92, 14.92, 14.92, 14.92, 14.92, 14.92, 14.92, 14.92, 14.92, 14.92, 14.92, 14.92, 14.92, 14.92, 14.92, 14.92, 14.92, 14.92, 14.92, 14.92 
26, 15, 25, 21, 13, 20, 1, 31, 26, 30, 0, 0, 18, 0, 3, 16, 26, 17, 27, 14, 18, 12, 29, 10, 24, 11, 22, 15, 21, 30, 0, 0, 22, 8, 30, 9, 20, 3, 0, 0, 0, 6, 25, 10, 30, 1, 15, 16, 26, 0 
26, 19, 28, 3, 30, 16, 2, 18, 23, 1, 0, 0, 21, 0, 27, 30, 16, 13, 1, 4, 29, 30, 28, 24, 29, 10, 8, 11, 4, 6, 0, 0, 8, 12, 32, 4, 10, 3, 0, 0, 0, 8, 4, 29, 5, 14, 19, 20, 22, 0 
1.7, 18.1, 20.9, 12.3, 16.2, 11.1, 12.0, 2.0, 4.8, 9.9, 0, 0, 1.8, 0, 12.6, 6.2, 5.3, 2.6, 17.3, 18.6, 9.7, 7.1, 12.4, 14.2, 35.3, 12.4, 15.9, 17.1, 24.5, 7.0, 0, 0, 21.3, 11.5, 5.1, 5.7, 7.7, 6.3, 0, 0, 0, 6.4, 20.6, 11.4, 18.0, 17.4, 15.1, 18.0, 11.0, 0 
13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0 
8, 30, 19, 0, 16, 0, 31, 13, 20, 23, 7, 8, 0, 21, 32, 21, 21, 29, 12, 7, 16, 13, 6, 6, 21, 14, 5, 31, 2, 9, 0, 0, 0, 1, 17, 21, 17, 9, 10, 13, 6, 25, 5, 0, 21, 4, 28, 15, 13, 29 
7, 10, 19, 0, 11, 0, 32, 26, 7, 10, 4, 12, 0, 22, 6, 22, 18, 22, 4, 14, 25, 3, 11, 7, 17, 26, 27, 22, 21, 7, 0, 0, 0, 18, 7, 24, 12, 22, 9, 10, 2, 4, 8, 0, 7, 29, 23, 15, 10, 22 
1.9, 23.6, 2.2, 0, 0.0, 0, 9.7, 7.1, 4.1, 3.0, 8.6, 2.0, 0, 18.5, 12.6, 2.7, 5.9, 7.6, 3.4, 13.9, 17.0, 24.7, 15.0, 4.3, 9.2, 7.4, 37.1, 15.2, 19.2, 6.7, 0, 0, 0, 13.7, 7.4, 7.0, 11.4, 25.9, 16.1, 2.6, 11.8, 6.0, 10.8, 0, 8.1, 4.6, 7.4, 16.2, 4.7, 0.4 
10.97, 10.97, 10.97, 10.97, 10.97, 10.97, 10.97, 10.97, 10.97, 10.97, 10.97, 10.97, 10.97, 10.97, 10.97, 10.97, 10.97, 10.97, 10.97, 10.97, 10.97, 10.97, 10.97, 10.97, 10.97, 10.97, 10.97, 10.97, 10.97, 10.97, 10.97, 10.97, 10.97, 10.97, 10.97, 10.97, 10.97, 10.97, 10.97, 10.97, 10.97, 10.97, 10.97, 10.97, 10.97, 10.97, 10.97, 10.97, 10.97, 10.97 
